"strain","median.mean","median.sd","sd.mean","sd.sd","genotype","expids","treatment"
"sham.tata",1.01819563832674,0.0529355600039466,1.09195155937297,0.0600629568936452,"tata1","1","sham"
"ems.tata",0.932671782126173,0.0505510226815541,0.939912494681799,0.0652901406341774,"tata1","1","ems"
"ems.tata",0.974513358808177,0.0230790795497077,0.999191615096916,0.0506245554102559,"tata1","1","ems"
"ems.tata",0.924093615178967,0.0469445284152651,0.903506560689527,0.0675038567459338,"tata1","1","ems"
"sham.m76",0.842982850621724,0.111455437536754,1.05253449451613,0.294097165280272,"m76","1","sham"
"ems.tata",0.970122146877089,0.021086093216587,0.942666009766921,0.115521943536955,"tata1","1","ems"
"ems.tata",0.988643840595153,0.0455959565485738,0.93172657321471,0.0469183985971792,"tata1","1","ems"
"sham.wt",0.992041856470048,0.00887928722004615,0.97155659849233,0.0256255401018335,"BY","1","sham"
"ems.tata",0.976805774218691,0.0379257593166366,0.98816075805932,0.121967907751161,"tata1","1","ems"
"ems.m76",0.93117832090929,0.0762099459798509,0.872354964622867,0.0911656892922614,"m76","1","ems"
"ems.tata",1.02342053523551,0.0546899848472131,1.02602056781281,0.0358533559704471,"tata1","1","ems"
"ems.m76",1.01093912391113,0.0613893101320058,0.956661399225876,0.112722681134434,"m76","1","ems"
"sham.m76",0.951824043684021,0.0851519027571191,0.97077121097957,0.0935435251672166,"m76","1","sham"
"sham.tata",0.990969598434856,0.0188731976790189,0.981114397809752,0.0420180386794849,"tata1","1","sham"
"sham.wt",1.00139372449932,0.0125943658373335,0.993920330481393,0.0346453255800711,"BY","1","sham"
"ems.tata",0.772210701044021,0.032627564229244,0.447256086611527,0.0493332163879808,"tata1","1","ems"
"ems.m76",1.05945962298285,0.181220198307758,0.91415871025839,0.149126420797303,"m76","1","ems"
"ems.tata",1.04375595572324,0.0366569051051444,0.984851584098959,0.0560717096273469,"tata1","1","ems"
"sham.m76",1.07360694328268,0.111191422882255,0.859324932954696,0.365589776117662,"m76","1","sham"
"sham.tata",0.988683148126678,0.0345563303200303,1.04583203350949,0.133396726054712,"tata1","1","sham"
"ems.tata",0.962357212320997,0.0436192816836504,0.959325027852471,0.0837618428744517,"tata1","1","ems"
"ems.m76",0.838148369900168,0.164594038893084,1.4043226451546,0.348271021374363,"m76","1","ems"
"ems.tata",0.976772097382459,0.0132497981201708,0.947730850711345,0.0634094735187149,"tata1","1","ems"
"ems.tata",0.972171332212333,0.0287252021745783,0.858992879841718,0.0319962143319212,"tata1","1","ems"
"ems.tata",0.957006909713904,0.0472408400358044,0.919722373610196,0.111186247379585,"tata1","1","ems"
"sham.wt",1.0183255787108,0.00494455233849632,1.00223277240827,0.0496155710359499,"BY","1","sham"
"ems.tata",0.952825756946332,0.058291896507507,0.941283084300182,0.0986717924869381,"tata1","1","ems"
"ems.m76",0.87754119814,0.0754222744119584,1.48333618925792,0.384302734199444,"m76","1","ems"
"ems.m76",1.16153116405221,0.0985014634500742,1.0346145707161,0.0664669592531181,"m76","1","ems"
"ems.tata",1.07192218350746,0.0307240489554195,1.07375521634464,0.0707413810414955,"tata1","1","ems"
"ems.tata",0.73534515822881,0.0256140722272432,0.392236244355829,0.0257374288317036,"tata1","1","ems"
"ems.tata",0.962801331796875,0.0249837533092089,0.957942384989271,0.0676671842710802,"tata1","1","ems"
"sham.wt",1.0105586748298,0.0106633254787765,0.999570288335109,0.0573060445572918,"BY","1","sham"
"ems.m76",0.988205191570015,0.187626542583228,1.64552215139002,0.878306121273716,"m76","1","ems"
"ems.m76",1.02736285133082,0.164731453082196,1.31915762425698,0.550209321645922,"m76","1","ems"
"ems.m76",0.921973940568846,0.111534075621381,0.952041712458624,0.0591404760142486,"m76","1","ems"
"ems.tata",0.998670411109616,0.0958255732789619,0.959673511605825,0.153627526951041,"tata1","1","ems"
"sham.tata",1.1972664662967,0.0468515583687631,1.3316595974547,0.0969300910581441,"tata1","1","sham"
"ems.m76",1.1740228767619,0.124852716203741,1.09907541921214,0.108862214784753,"m76","1","ems"
"ems.tata",1.08065714968154,0.0173700344544053,1.04567788835973,0.0228510725423504,"tata1","1","ems"
"sham.wt",1.00966288020562,0.00486564829789054,1.0146816534259,0.0155645692750173,"BY","1","sham"
"sham.tata",1.08433057719613,0.0679799318218159,1.09274212491636,0.102971366524169,"tata1","1","sham"
"ems.m76",1.00385267964387,0.154829937262905,0.950321735227014,0.10940604262795,"m76","1","ems"
"ems.m76",1.20152545973943,0.153362669224185,1.02503670129322,0.191316029457633,"m76","1","ems"
"ems.tata",1.09281154259848,0.0508070666524122,1.12484840866528,0.0660517390552866,"tata1","1","ems"
"sham.wt",0.997879456441477,0.0290217907733949,1.01946716749106,0.060549208320853,"BY","1","sham"
"ems.tata",1.03550807176676,0.0822551100864156,0.968104409524565,0.162106430210439,"tata1","1","ems"
"ems.tata",0.998287797076817,0.0535891914936725,1.10062020323899,0.188396980921923,"tata1","1","ems"
"sham.m76",0.902367635967857,0.186621817616119,1.09857606347487,0.255299509948038,"m76","1","sham"
"sham.m76",1.02172716549654,0.0427725249679447,0.998851582705513,0.0760895098302848,"m76","1","sham"
"sham.wt",1.0046027384445,0.0240382337892093,1.03867320356184,0.0867392342023195,"BY","1","sham"
"ems.m76",1.0799492346141,0.0728793403074195,1.03043282577329,0.15528977824253,"m76","1","ems"
"sham.wt",1.01002741537718,0.0212262206010724,1.031165080458,0.0306293146533653,"BY","1","sham"
"ems.m76",1.14197938255612,0.0822198946215631,1.87055771873187,1.24465576366573,"m76","1","ems"
"ems.tata",0.965227094373078,0.0264856632634697,0.943465469846037,0.0174749227355568,"tata1","1","ems"
"ems.tata",0.959458697221308,0.0133584751068671,1.00295950214776,0.0691431175942122,"tata1","1","ems"
"sham.m76",1.10453688666264,0.0955287821182366,1.12226821612353,0.152970217599078,"m76","1","sham"
"sham.wt",1.02672580282983,0.00191391687077275,1.06874406517845,0.0344676613414414,"BY","1","sham"
"ems.m76",1.02048036237021,0.1367568213555,1.00803549441155,0.0742096779216786,"m76","1","ems"
"sham.wt",1.01484386672566,0.00227987218526447,1.05695166332332,0.0492468925461589,"BY","1","sham"
"ems.tata",0.988773389627357,0.178708977759038,1.49071314962753,0.833704985178456,"tata1","1","ems"
"ems.tata",0.959745681450827,0.0457588827296605,1.01903053579118,0.0648425501357884,"tata1","1","ems"
"sham.m76",1.08495126394397,0.121099405343755,1.02526079162152,0.173295512671735,"m76","1","sham"
"sham.m76",0.998763917394194,0.11501064612835,0.971370799986303,0.122002645876959,"m76","1","sham"
"ems.tata",0.7178401780432,0.0124526155067138,0.448063740189572,0.0486255589236496,"tata1","1","ems"
"ems.tata",1.01285992694509,0.0329064613554856,1.05914294505499,0.0460643129297586,"tata1","1","ems"
"ems.m76",1.16605909385387,0.0435675318985158,1.06964706601311,0.111701734280781,"m76","1","ems"
"ems.m76",1.09241321065433,0.0912022017199056,1.2320826914728,0.342379387710564,"m76","1","ems"
"ems.tata",1.00612664598079,0.0191279095813526,1.13980941065682,0.0864315154145113,"tata1","1","ems"
"sham.tata",0.94680689376263,0.0150970012486013,0.939115948259124,0.0561344540704653,"tata1","1","sham"
"sham.tata",0.953743930873849,0.0327564374549171,0.872702349744091,0.0873902325822586,"tata1","1","sham"
"ems.tata",1.08744979164518,0.0100144929353215,1.06220651812543,0.136628543849329,"tata1","1","ems"
"ems.tata",1.00056059294529,0.0405545953269286,1.09450911234094,0.0852444945751078,"tata1","1","ems"
"ems.m76",0.953464044676972,0.189258386458014,0.932137245738147,0.0851338262515536,"m76","1","ems"
"ems.m76",0.834903823222109,0.191465092815295,1.04278129297705,0.212771507798919,"m76","1","ems"
"ems.tata",1.04750032754223,0.0362268059286691,1.0156255084883,0.0329873997962628,"tata1","1","ems"
"sham.tata",0.997388280723222,0.0801653486605959,1.36245656755825,0.751089733557627,"tata1","1","sham"
"sham.tata",0.990757942042644,0.0704001481471054,0.95395122495135,0.142838767973062,"tata1","1","sham"
"sham.m76",1.08600632002186,0.140174989996902,1.04290288941523,0.129524008493065,"m76","1","sham"
"ems.tata",1.0068300342633,0.0332101402535373,0.96749026646061,0.054600744993189,"tata1","1","ems"
"ems.tata",0.976810058786537,0.0621728014650608,1.05633712153207,0.132339250929141,"tata1","1","ems"
"sham.wt",1.00786652020207,0.0111305905045855,1.01297196468666,0.00538319438959961,"BY","1","sham"
"sham.tata",0.982257820545973,0.0162550844464684,0.994033174118024,0.0213156274583658,"tata1","1","sham"
"sham.wt",1.01019469954939,0.0150474387605104,1.00147071892912,0.0523691157553955,"BY","1","sham"
"sham.wt",1.04239368129804,0.016866444519039,1.0795888743452,0.0204285846558374,"BY","1","sham"
"ems.m76",1.07504191165814,0.0950118016585229,1.32049520806051,0.366660684320449,"m76","1","ems"
"ems.tata",1.02940280734122,0.0655957715080723,1.02474516777943,0.11184116189085,"tata1","1","ems"
"ems.tata",0.92395905769151,0.0302940416535979,0.86970652670134,0.0464896100637474,"tata1","1","ems"
"sham.wt",0.997760879575882,0.0125172533361258,1.00947289386061,0.0562760371588979,"BY","1","sham"
"sham.tata",1.0378245140221,0.0410195656542494,1.04658672479119,0.0331060527364667,"tata1","1","sham"
"sham.wt",1.0151797832263,0.0199940976983992,1.00502170454182,0.00184402140860348,"BY","1","sham"
"sham.wt",0.995805117587409,0.0114010852720654,0.968108112152021,0.0580131668101256,"BY","1","sham"
"ems.m76",1.02175071330684,0.159044063155442,1.21280297586155,0.245859272823884,"m76","1","ems"
"ems.tata",1.01254811848128,0.0630283067844215,1.03509090508691,0.111450424651169,"tata1","1","ems"
"ems.m76",0.977658316895094,0.0289310272818555,1.03370146335096,0.0602108354816256,"m76","1","ems"
"sham.m76",0.967713200886162,0.0447918568423261,0.941364709800438,0.0355522175208294,"m76","1","sham"
"sham.wt",0.9867046077513,0.0183351991153203,1.00990643332443,0.0131985240822592,"BY","1","sham"
"sham.m76",0.997813495758496,0.0713677118827004,1.26501177742284,0.183757493541415,"m76","1","sham"
"ems.m76",0.983417502658487,0.093587715969786,0.979284741080156,0.0932382196598447,"m76","1","ems"
"ems.tata",0.962976673707555,0.0568898831181596,0.959280319777816,0.0723578378112949,"tata1","1","ems"
"ems.tata",1.01676608364523,0.0523365026787024,0.982237294988471,0.0460123495863959,"tata1","1","ems"
"ems.m76",0.781152850016705,0.283861912183293,1.28273962659504,0.367008834305715,"m76","1","ems"
"sham.m76",0.889857190893859,0.164648412260249,1.09390784068225,0.199813005997224,"m76","1","sham"
"sham.wt",1.01642829774043,0.023678436301597,1.04851411118193,0.0689459034414512,"BY","1","sham"
"sham.m76",0.858396710526999,0.195993915843352,1.3076263190541,0.166266104630375,"m76","1","sham"
"ems.m76",1.00012342457302,0.0892081275903204,0.944122015581813,0.115701926617494,"m76","1","ems"
"ems.tata",1.04468551768195,0.0190563646029991,1.12758558303681,0.0415896201929193,"tata1","1","ems"
"ems.tata",0.998017798933313,0.0403359846585545,1.0200291598678,0.104350507405609,"tata1","1","ems"
"ems.tata",1.01445875724549,0.0412899606586776,1.1010677875992,0.0936051247528957,"tata1","1","ems"
"ems.tata",0.98255839738514,0.0279773567681827,1.00096217803741,0.0489301061966577,"tata1","1","ems"
"ems.tata",0.994489334345894,0.0272241609365448,1.028141704941,0.0612739072394482,"tata1","1","ems"
"ems.m76",0.966562413261374,0.127878536413286,1.01340257098048,0.0635688337475664,"m76","1","ems"
"sham.tata",1.00858879479106,0.0437226823962864,1.05804694330587,0.0288887979062891,"tata1","1","sham"
"sham.wt",1.00514857826002,0.00893253025877122,1.03998295323978,0.0306080016239429,"BY","1","sham"
"sham.wt",0.996941863789342,0.0113126428747493,1.00391620176088,0.0387837057063769,"BY","1","sham"
"ems.tata",0.910458636092864,0.0432313918235675,0.705490850925356,0.0733717857473172,"tata1","1","ems"
"ems.tata",0.996301530747062,0.07842980586627,0.884505236834435,0.0662312169235124,"tata1","1","ems"
"ems.tata",1.07452498743721,0.065610740096838,1.00627122319596,0.121319974037003,"tata1","1","ems"
"sham.tata",1.03394867481394,0.0177348413937516,1.01979985500636,0.0488986953043194,"tata1","1","sham"
"sham.wt",1.00804366895976,0.0233753655137359,0.994421830490643,0.0167331678363903,"BY","1","sham"
"sham.wt",0.98630159259054,0.0260591061721166,0.989683501736675,0.0617153866964325,"BY","1","sham"
"ems.tata",0.964528174238733,0.0761540804288032,0.925345894030489,0.115060847485932,"tata1","1","ems"
"ems.m76",0.961329038499003,0.102149038222271,0.912388500753363,0.086821039639869,"m76","1","ems"
"ems.m76",0.930559857682511,0.132205558826346,1.11279402576573,0.160542071128595,"m76","1","ems"
"sham.wt",0.992994697909242,0.0169773121082186,0.979854481331899,0.0313941011268793,"BY","1","sham"
"ems.m76",0.916344155820517,0.0304413890162529,0.86195750730621,0.0509949151874818,"m76","1","ems"
"sham.tata",0.944031233824127,0.0430283790473773,0.943598224439196,0.0737041910432993,"tata1","1","sham"
"ems.tata",1.10186678174653,0.057162322188544,1.10163343467186,0.0429258264994549,"tata1","1","ems"
"ems.m76",1.00154708367655,0.163561230841475,1.68608173120851,0.956797140153796,"m76","1","ems"
"ems.tata",0.935929820407486,0.0277136177546468,0.87544490864346,0.0374134569203288,"tata1","1","ems"
"sham.wt",0.986003728139158,0.0303509420234718,1.02222761328358,0.0525673895116538,"BY","1","sham"
"ems.m76",0.990716443108293,0.112872981576407,1.06753032494611,0.0842767147638999,"m76","1","ems"
"sham.tata",0.968019928398945,0.059698158337213,0.971077973788361,0.0822912662241225,"tata1","1","sham"
"ems.tata",1.01266522101431,0.018990131946186,1.00994978350085,0.0756062604814448,"tata1","1","ems"
"ems.m76",1.04571360306155,0.0785861326358733,1.18889374359295,0.0844239703095391,"m76","1","ems"
"ems.tata",1.02166817558161,0.0741940718862042,0.999825535021565,0.122709839640832,"tata1","1","ems"
"ems.m76",1.0343532583997,0.127422597971499,1.08927441487767,0.208869919048135,"m76","1","ems"
"sham.m76",0.957962685592684,0.100125344663786,0.917387972941711,0.026240809198125,"m76","1","sham"
"sham.tata",0.969211346738048,0.0311213164890845,0.988242416878872,0.0318705167746743,"tata1","1","sham"
"sham.tata",0.939137445221872,0.0245857970435936,0.875614516953375,0.0602203656992284,"tata1","1","sham"
"sham.tata",1.01833846657273,0.0494532634449567,1.0252049565671,0.0492135026549569,"tata1","1","sham"
"sham.tata",0.997260406597762,0.0402033585758579,1.01555512746017,0.0517428574664435,"tata1","1","sham"
"ems.m76",0.566145411461428,0.0672941449606429,0.690018028281537,0.0282548834860433,"m76","1","ems"
"ems.m76",0.96644559970619,0.0537750799601538,0.935177663362704,0.0931457628326377,"m76","1","ems"
"sham.tata",0.991237914734019,0.0643776999621896,0.983254453616788,0.113063521900266,"tata1","1","sham"
"sham.tata",0.96151849284699,0.0462406613742415,0.989701630961538,0.113984443380745,"tata1","1","sham"
"sham.tata",1.01315328881202,0.0267266607708426,1.00356622360651,0.0391632966357477,"tata1","1","sham"
"sham.tata",1.0389338912933,0.0370448971179045,1.09252270616329,0.0373677618420707,"tata1","1","sham"
"ems.m76",0.954135834984109,0.0779951451758921,1.12890413731504,0.182458786042969,"m76","1","ems"
"ems.m76",0.91334116865525,0.156240611051543,1.00919587262527,0.238945631451696,"m76","1","ems"
"sham.m76",0.976284815998172,0.0832547259742815,0.952685357603521,0.120627007636353,"m76","1","sham"
"ems.tata",1.0043495355085,0.0416136726881839,1.01643384671471,0.0674191454446947,"tata1","1","ems"
"ems.m76",0.93047664146212,0.0598022876786672,0.834775412404086,0.0294314472818816,"m76","1","ems"
"sham.wt",1.00078718499777,0.0132200073211049,1.00730142182991,0.0300980278542569,"BY","1","sham"
"ems.m76",0.999178883550326,0.0811044303681994,0.941290897012714,0.0569395423330316,"m76","1","ems"
"ems.m76",1.05508806005502,0.0948629258693748,1.06931476908286,0.0287173070034913,"m76","1","ems"
"sham.wt",1.00319226796219,0.00969856851626974,1.01644918109418,0.0318947695267509,"BY","1","sham"
"ems.m76",0.88684074760542,0.0468638729977115,0.9382021620939,0.0731894200783932,"m76","1","ems"
"ems.m76",1.11654678032837,0.0495364855554046,1.06610737656334,0.0655094362848909,"m76","1","ems"
"ems.m76",1.02788579725875,0.0506762441927762,1.1294238655291,0.0925360998836382,"m76","1","ems"
"sham.wt",1.00196145189921,0.00860391486751559,1.00978556262882,0.0265937760671954,"BY","1","sham"
"ems.m76",1.11079247773631,0.155360660350208,0.971663475577044,0.0771153455436168,"m76","1","ems"
"ems.m76",0.81125662128443,0.201192442058058,0.820665195339176,0.0431458003602981,"m76","1","ems"
"sham.wt",1.01096459692755,0.00689388477975774,1.00422792495637,0.0335649644745232,"BY","1","sham"
"ems.m76",0.972943455856525,0.119815334818479,0.766768563722854,0.246085780278028,"m76","1","ems"
"ems.m76",1.00889869370478,0.108782553888006,1.06040327791748,0.104041708491845,"m76","1","ems"
"ems.tata",0.968645609356624,0.0339702825995201,1.01246593490714,0.0875987516472556,"tata1","1","ems"
"ems.m76",0.846878502754072,0.196501562945111,1.21706918214603,0.318430635676251,"m76","1","ems"
"ems.tata",1.05317301760534,0.0281446721506549,1.05992369345919,0.0569255199850727,"tata1","1","ems"
"ems.m76",0.999339921827628,0.0812402847599698,1.07377985225679,0.108241074793889,"m76","1","ems"
"ems.m76",0.991102974238823,0.0913882572460061,1.0592603490111,0.0945060798865177,"m76","1","ems"
"sham.tata",0.996198936055816,0.0138010496713939,0.99590505558073,0.0486299368189382,"tata1","1","sham"
"ems.m76",0.763489225443718,0.0468303801794598,2.2329518719396,0.366761357557647,"m76","1","ems"
"sham.m76",1.00919363505338,0.121340652857325,0.756789164711483,0.304050377458294,"m76","1","sham"
"ems.tata",0.844553611952225,0.143009061936477,0.584189539789461,0.340131510545421,"tata1","1","ems"
"ems.m76",1.11480708682083,0.118218203308564,0.866423115278575,0.064037693046685,"m76","1","ems"
